ParamsID,Order,a,b,c,IntervalIndices,Offsets
301,1,0,1.12133,0.22295,"301","0"
302,1,0,1.11858,0.223497,"302","0"
303,1,0,1.11586,0.224043,"303","0"
304,1,0,1.11315,0.224587,"304","0"
305,1,0,1.11047,0.22513,"305","0"
306,1,0,1.1078,0.225672,"306","0"
307,1,0,1.10515,0.226213,"307","0"
308,1,0,1.10252,0.226752,"308","0"
309,1,0,1.09991,0.22729,"309","0"
310,1,0,1.09732,0.227827,"310","0"
311,1,0,1.09475,0.228362,"311","0"
312,1,0,1.0922,0.228896,"312","0"
313,1,0,1.08966,0.229429,"313","0"
314,1,0,1.08714,0.229961,"314","0"
315,1,0,1.08464,0.230491,"315","0"
316,1,0,1.08215,0.231021,"316","0"
317,1,0,1.07968,0.231549,"317","0"
318,1,0,1.07723,0.232076,"318","0"
319,1,0,1.0748,0.232601,"319","0"
320,1,0,1.07238,0.233126,"320","0"
321,1,0,1.06998,0.233649,"321","0"
322,1,0,1.06759,0.234171,"322","0"
323,1,0,1.06522,0.234692,"323","0"
324,1,0,1.06287,0.235212,"324","0"
325,1,0,1.06053,0.235731,"325","0"
326,1,0,1.05821,0.236248,"326","0"
327,1,0,1.0559,0.236765,"327","0"
328,1,0,1.05361,0.23728,"328","0"
329,1,0,1.05133,0.237794,"329","0"
330,1,0,1.04907,0.238307,"330","0"
331,1,0,1.04682,0.238819,"331","0"
332,1,0,1.04458,0.23933,"332","0"
333,1,0,1.04236,0.23984,"333","0"
334,1,0,1.04016,0.240348,"334","0"
335,1,0,1.03796,0.240856,"335","0"
336,1,0,1.03579,0.241362,"336","0"
337,1,0,1.03362,0.241868,"337","0"
338,1,0,1.03147,0.242372,"338","0"
339,1,0,1.02933,0.242876,"339","0"
340,1,0,1.02721,0.243378,"340","0"
341,1,0,1.0251,0.243879,"341","0"
342,1,0,1.023,0.24438,"342","0"
343,1,0,1.02091,0.244879,"343","0"
344,1,0,1.01884,0.245377,"344","0"
345,1,0,1.01576,0.246121,"345","0"
346,1,0,1.01168,0.247112,"346","0"
347,1,0,1.00766,0.248098,"347","0"
348,1,0,1.00369,0.249081,"348","0"
349,1,0,0.999758,0.25006,"349","0"
350,1,0,0.995875,0.251035,"350","0"
351,1,0,0.992037,0.252006,"351","0"
352,1,0,0.988244,0.252973,"352","0"
353,1,0,0.984493,0.253937,"353","0"
354,1,0,0.980785,0.254897,"354","0"
355,1,0,0.977119,0.255853,"355","0"
356,1,0,0.973493,0.256806,"356","0"
357,1,0,0.969907,0.257756,"357","0"
358,1,0,0.966361,0.258702,"358","0"
359,1,0,0.962853,0.259644,"359","0"
360,1,0,0.959383,0.260583,"360","0"
361,1,0,0.955951,0.261519,"361","0"
362,1,0,0.952555,0.262451,"362","0"
363,1,0,0.949195,0.26338,"363","0"
364,1,0,0.94587,0.264306,"364","0"
365,1,0,0.94258,0.265229,"365","0"
366,1,0,0.939324,0.266148,"366","0"
367,1,0,0.936102,0.267064,"367","0"
368,1,0,0.932912,0.267977,"368","0"
369,1,0,0.929755,0.268887,"369","0"
370,1,0,0.92663,0.269794,"370","0"
371,1,0,0.923536,0.270698,"371","0"
372,1,0,0.920473,0.271599,"372","0"
373,1,0,0.91744,0.272497,"373","0"
374,1,0,0.914437,0.273392,"374","0"
375,1,0,0.911463,0.274284,"375","0"
376,1,0,0.908518,0.275173,"376","0"
377,1,0,0.905602,0.276059,"377","0"
378,1,0,0.902713,0.276942,"378","0"
379,1,0,0.899852,0.277823,"379","0"
380,1,0,0.897017,0.278701,"380","0"
381,1,0,0.89421,0.279576,"381","0"
382,1,0,0.891429,0.280448,"382","0"
383,1,0,0.888673,0.281318,"383","0"
384,1,0,0.885943,0.282185,"384","0"
385,1,0,0.883238,0.283049,"385","0"
386,1,0,0.880557,0.283911,"386","0"
387,1,0,0.877901,0.28477,"387","0"
388,1,0,0.875268,0.285626,"388","0"
389,1,0,0.872659,0.28648,"389","0"
390,1,0,0.870074,0.287331,"390","0"
391,1,0,0.867511,0.28818,"391","0"
392,1,0,0.864971,0.289027,"392","0"
393,1,0,0.862452,0.28987,"393","0"
394,1,0,0.859956,0.290712,"394","0"
395,1,0,0.857481,0.291551,"395","0"
396,1,0,0.855028,0.292387,"396","0"
397,1,0,0.852595,0.293222,"397","0"
398,1,0,0.850184,0.294054,"398","0"
399,1,0,0.847792,0.294883,"399","0"
400,1,0,0.845421,0.29571,"400","0"
401,1,0,0.843069,0.296535,"401","0"
402,1,0,0.840737,0.297358,"402","0"
403,1,0,0.838424,0.298178,"403","0"
404,1,0,0.83613,0.298996,"404","0"
405,1,0,0.833855,0.299812,"405","0"
406,1,0,0.831598,0.300625,"406","0"
407,1,0,0.82936,0.301437,"407","0"
408,1,0,0.827139,0.302246,"408","0"
409,1,0,0.824936,0.303053,"409","0"
410,1,0,0.822751,0.303858,"410","0"
411,1,0,0.820583,0.304661,"411","0"
412,1,0,0.818432,0.305462,"412","0"
413,1,0,0.816298,0.30626,"413","0"
414,1,0,0.81418,0.307057,"414","0"
415,1,0,0.812079,0.307851,"415","0"
416,1,0,0.809994,0.308644,"416","0"
417,1,0,0.807925,0.309434,"417","0"
418,1,0,0.805872,0.310222,"418","0"
419,1,0,0.803835,0.311009,"419","0"
420,1,0,0.801812,0.311793,"420","0"
421,1,0,0.799805,0.312576,"421","0"
422,1,0,0.797813,0.313356,"422","0"
423,1,0,0.795836,0.314135,"423","0"
